Order_ID,Customer_ID,Restaurant_ID,Order_Date,City_x,Order_Value,Payment_Method,Rating,Delivery_Time(min),Restaurant_Name,Cuisine,Avg_Price,City_y,Partner_Since,Name,Age,Gender,City,Member_Since
O1154,C365,R207,2023-03-14,Delhi,470.43,COD,3,17,Prisha's Kitchen,Mexican,348,Delhi,2021-06-03,Taran Ravi,36,M,Mumbai,2021-05-21
O1155,C771,R228,2024-05-20,Hyderabad,394.07,COD,4,20,Urvi's Bistro,Thai,743,Hyderabad,2020-03-02,Armaan Din,25,F,Mumbai,2021-06-07
O1156,C515,R294,2024-10-09,Bangalore,1197.48,UPI,4,27,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Romil Chaudhary,19,M,Hyderabad,2021-05-10
O1157,C170,R240,2024-01-05,Delhi,1060.22,Net Banking,2,29,Saksham's Grill,Thai,402,Mumbai,2020-09-03,Lakshit Madan,18,M,Delhi,2024-07-14
O1158,C363,R348,2023-08-18,Pune,1053.37,Credit Card,4,40,Saanvi's Café,Thai,631,Hyderabad,2021-10-06,Abram Vala,50,F,Chennai,2024-05-01
O1159,C855,R210,2023-08-06,Mumbai,873.69,UPI,5,47,Kimaya's Diner,Mexican,359,Bangalore,2023-06-23,Advika Johal,23,M,Hyderabad,2021-02-23
O1160,C795,R201,2023-01-27,Bangalore,889.01,Net Banking,1,29,Faiyaz's Grill,American,368,Mumbai,2023-03-04,Dhanuk Sampath,43,F,Pune,2022-07-26
O1161,C886,R330,2024-05-16,Hyderabad,1129.98,COD,3,53,Purab's Grill,Chinese,535,Delhi,2020-07-31,Gokul Bava,21,F,Chennai,2021-02-07
O1162,C613,R279,2023-01-10,Chennai,478.0,COD,2,55,Manjari's Eatery,American,648,Bangalore,2020-03-02,Ehsaan Mani,36,F,Hyderabad,2024-03-08
O1163,C305,R286,2023-03-25,Chennai,593.88,Debit Card,4,28,Mamooty's Café,Indian,604,Bangalore,2023-06-15,Gatik Kari,47,M,Mumbai,2024-09-07
O1164,C234,R305,2023-12-25,Delhi,1320.29,Credit Card,4,33,Parinaaz's Diner,American,786,Mumbai,2021-09-02,Piya Ravel,28,M,Bangalore,2022-04-08
O1165,C256,R338,2023-02-23,Hyderabad,532.41,UPI,4,42,Badal's Café,Thai,259,Mumbai,2023-04-01,Priyansh Buch,54,M,Mumbai,2021-12-19
O1166,C119,R216,2024-05-14,Pune,864.83,Debit Card,3,38,Kavya's Café,Mexican,721,Bangalore,2021-09-21,Kashvi Char,29,M,Mumbai,2022-03-04
O1167,C423,R222,2023-06-21,Hyderabad,1083.7,Debit Card,1,55,Anvi's Kitchen,Mexican,613,Delhi,2021-07-22,Riaan Babu,39,F,Pune,2024-01-16
O1168,C261,R247,2024-05-28,Mumbai,1499.89,Credit Card,5,47,Damini's Kitchen,American,740,Delhi,2022-05-08,Mamooty Arora,40,F,Pune,2023-01-19
O1169,C446,R219,2023-01-23,Delhi,709.41,UPI,5,26,Saira's Diner,Thai,382,Chennai,2021-04-27,Yuvraj  Ganesan,40,M,Bangalore,2024-06-21
O1170,C852,R201,2023-01-10,Delhi,699.33,UPI,2,24,Faiyaz's Grill,American,368,Mumbai,2023-03-04,Nirvaan Swaminathan,39,F,Pune,2024-09-17
O1171,C463,R287,2024-06-21,Mumbai,1279.62,COD,1,21,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Divij Chowdhury,54,F,Mumbai,2021-09-12
O1172,C811,R230,2024-01-17,Hyderabad,1227.7,UPI,1,15,Hunar's Grill,American,238,Pune,2020-05-19,Manjari Dhar,45,M,Delhi,2021-11-22
O1173,C594,R329,2023-05-04,Mumbai,1123.51,Debit Card,3,29,Rasha's Eatery,Mexican,714,Mumbai,2022-07-30,Vaibhav Raju,19,F,Bangalore,2024-09-23
O1174,C305,R277,2024-03-26,Bangalore,748.52,COD,4,15,Rania's Café,Thai,460,Bangalore,2021-03-16,Gatik Kari,47,M,Mumbai,2024-09-07
O1175,C396,R203,2024-06-17,Mumbai,553.51,UPI,1,59,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Jayesh Dora,43,M,Pune,2023-07-10
O1176,C178,R340,2023-02-28,Hyderabad,952.22,Credit Card,4,34,Eva's Bistro,Indian,410,Hyderabad,2023-11-17,Devansh Sathe,28,M,Hyderabad,2022-05-14
O1177,C381,R327,2023-05-30,Mumbai,1326.71,Debit Card,3,16,Purab's Grill,Chinese,420,Pune,2023-05-07,Prisha Khanna,49,M,Mumbai,2024-08-05
O1178,C664,R333,2023-09-14,Pune,1337.29,Net Banking,2,17,Mannat's Bistro,American,735,Hyderabad,2021-12-30,Madhup Ganesan,34,M,Bangalore,2022-09-27
O1179,C172,R230,2023-07-04,Chennai,251.9,Credit Card,2,50,Hunar's Grill,American,238,Pune,2020-05-19,Oorja Sachar,24,F,Mumbai,2022-10-10
O1180,C268,R337,2024-03-09,Mumbai,699.69,Credit Card,4,30,Nirvaan's Grill,Italian,387,Mumbai,2021-12-22,Armaan Bhagat,43,F,Delhi,2021-08-19
O1181,C415,R220,2023-03-23,Chennai,750.61,UPI,4,43,Baiju's Diner,Italian,687,Chennai,2020-02-17,Jiya Rao,32,M,Chennai,2022-03-21
O1182,C886,R222,2024-07-14,Mumbai,1468.66,COD,1,58,Anvi's Kitchen,Mexican,613,Delhi,2021-07-22,Gokul Bava,21,F,Chennai,2021-02-07
O1183,C740,R330,2023-08-09,Hyderabad,1049.2,COD,3,50,Purab's Grill,Chinese,535,Delhi,2020-07-31,Rasha Thakur,51,M,Bangalore,2021-08-21
O1184,C699,R347,2023-12-30,Bangalore,670.14,Debit Card,2,58,Shalv's Kitchen,Mexican,218,Hyderabad,2023-04-02,Shamik Baria,34,F,Pune,2021-09-06
O1185,C196,R228,2024-06-25,Bangalore,136.48,UPI,1,53,Urvi's Bistro,Thai,743,Hyderabad,2020-03-02,Ahana  Swamy,39,M,Chennai,2021-03-30
O1186,C739,R304,2024-06-08,Chennai,891.54,COD,5,17,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Armaan Dhar,51,M,Delhi,2021-03-16
O1187,C740,R251,2023-09-16,Hyderabad,234.51,Net Banking,1,51,Sara's Diner,American,482,Hyderabad,2020-06-06,Rasha Thakur,51,M,Bangalore,2021-08-21
O1188,C586,R314,2023-11-09,Hyderabad,1268.23,UPI,4,58,Arnav's Grill,Indian,426,Bangalore,2020-08-13,Amira Rout,29,M,Hyderabad,2021-10-16
O1189,C890,R300,2023-04-05,Hyderabad,1153.53,UPI,5,26,Saira's Kitchen,Chinese,213,Delhi,2023-04-03,Damini Bahri,37,F,Chennai,2024-06-18
O1190,C374,R283,2024-04-16,Pune,744.71,COD,1,34,Ranbir's Bistro,Indian,690,Pune,2021-11-14,Shayak Atwal,54,M,Mumbai,2023-05-11
O1191,C859,R260,2023-01-01,Delhi,700.9,Credit Card,3,37,Nitara's Eatery,Mexican,552,Chennai,2020-06-08,Yakshit Bhattacharyya,47,M,Mumbai,2022-06-12
O1192,C838,R324,2024-05-16,Mumbai,1356.27,UPI,2,36,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Shray Lad,20,F,Delhi,2024-04-19
O1193,C112,R270,2024-10-11,Hyderabad,503.84,Credit Card,5,46,Sumer's Grill,Mexican,428,Mumbai,2021-09-22,Tarini Ganguly,39,F,Chennai,2021-09-03
O1194,C481,R269,2023-05-01,Hyderabad,448.63,Debit Card,3,21,Inaaya 's Bistro,Mexican,327,Chennai,2022-07-01,Renee Tak,27,F,Mumbai,2021-10-02
O1195,C882,R338,2023-06-30,Hyderabad,1414.88,Debit Card,1,36,Badal's Café,Thai,259,Mumbai,2023-04-01,Taran Malhotra,43,M,Hyderabad,2023-01-10
O1196,C185,R307,2023-10-28,Bangalore,1232.94,COD,4,58,Vaibhav's Café,American,410,Bangalore,2022-04-30,Zara Jani,45,M,Bangalore,2022-06-05
O1197,C553,R220,2023-09-11,Hyderabad,1248.88,Debit Card,4,16,Baiju's Diner,Italian,687,Chennai,2020-02-17,Amani Goyal,34,F,Delhi,2023-12-30
O1198,C882,R330,2023-09-07,Mumbai,373.27,COD,3,28,Purab's Grill,Chinese,535,Delhi,2020-07-31,Taran Malhotra,43,M,Hyderabad,2023-01-10
O1199,C559,R281,2024-08-02,Hyderabad,300.61,COD,4,30,Kartik's Grill,American,682,Chennai,2022-07-12,Miraan Varma,53,F,Bangalore,2024-05-19
O1200,C261,R287,2024-02-26,Mumbai,136.44,Credit Card,2,38,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Mamooty Arora,40,F,Pune,2023-01-19
O1201,C578,R310,2024-03-30,Pune,431.86,Credit Card,3,21,Trisha's Kitchen,American,580,Delhi,2023-05-14,Khushi Edwin,31,F,Mumbai,2022-08-04
O1202,C268,R209,2024-05-25,Delhi,1183.87,Debit Card,3,18,Anay's Kitchen,Mexican,573,Mumbai,2023-10-03,Armaan Bhagat,43,F,Delhi,2021-08-19
O1203,C529,R211,2023-12-22,Bangalore,436.05,Credit Card,4,51,Anika's Diner,Indian,550,Chennai,2021-03-13,Sana Bhatti,46,M,Mumbai,2024-01-04
O1204,C173,R206,2023-06-05,Mumbai,1120.74,UPI,3,55,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Advika Yogi,26,F,Delhi,2021-04-23
O1205,C594,R344,2023-03-12,Chennai,452.67,Net Banking,1,19,Baiju's Café,Italian,741,Chennai,2022-01-31,Vaibhav Raju,19,F,Bangalore,2024-09-23
O1206,C525,R313,2023-05-21,Pune,653.41,UPI,5,16,Riaan's Bistro,Chinese,735,Delhi,2021-07-19,Miraya Dass,51,F,Chennai,2024-05-19
O1207,C704,R225,2024-05-16,Delhi,1476.43,UPI,5,19,Mohanlal's Diner,Chinese,634,Hyderabad,2020-08-23,Gokul Sampath,40,F,Pune,2024-06-17
O1208,C615,R214,2023-12-26,Delhi,442.74,COD,4,17,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Mamooty Vaidya,30,F,Pune,2021-11-25
O1209,C554,R232,2024-05-28,Delhi,626.92,Net Banking,2,56,Nirvaan's Eatery,Thai,432,Hyderabad,2020-04-02,Khushi Sharaf,37,M,Bangalore,2024-02-19
O1210,C671,R261,2023-11-03,Mumbai,521.52,COD,2,22,Anvi's Diner,Chinese,714,Pune,2023-01-03,Lavanya Bose,30,F,Delhi,2024-02-17
O1211,C217,R246,2023-03-16,Pune,253.47,Credit Card,4,40,Zain's Kitchen,American,665,Pune,2020-01-10,Pranay Chaudry,47,M,Chennai,2021-12-07
O1212,C585,R294,2023-12-13,Hyderabad,785.85,Credit Card,4,24,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Mannat Bains,35,F,Chennai,2022-08-13
O1213,C241,R234,2023-06-24,Chennai,630.17,Net Banking,3,48,Kaira's Bistro,Thai,348,Mumbai,2022-05-11,Jhanvi Agrawal,20,M,Pune,2022-10-27
O1214,C845,R275,2023-11-25,Pune,1072.84,Debit Card,2,50,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Jayan Sahni,54,M,Mumbai,2023-03-12
O1215,C169,R322,2024-06-22,Pune,1244.63,Credit Card,5,26,Siya's Diner,Italian,219,Pune,2020-08-27,Eva Viswanathan,32,F,Chennai,2022-09-03
O1216,C463,R282,2023-02-15,Pune,861.95,UPI,4,34,Nishith's Café,Indian,423,Bangalore,2022-06-08,Divij Chowdhury,54,F,Mumbai,2021-09-12
O1217,C676,R224,2023-01-13,Mumbai,145.07,Net Banking,5,43,Eshani's Grill,American,487,Pune,2023-01-19,Advika Bandi,42,M,Mumbai,2021-01-21
O1218,C486,R256,2023-05-19,Chennai,966.49,Net Banking,5,28,Ela's Eatery,Mexican,243,Hyderabad,2022-08-07,Divyansh Lall,27,M,Bangalore,2021-03-06
O1219,C183,R231,2023-09-06,Mumbai,177.55,Credit Card,2,19,Pihu's Diner,American,696,Delhi,2022-03-07,Samaira Wadhwa,50,M,Delhi,2023-02-04
O1220,C558,R262,2023-06-18,Chennai,962.9,Credit Card,5,41,Eshani's Grill,American,218,Bangalore,2021-03-28,Madhav Kapadia,36,F,Bangalore,2021-03-07
O1221,C629,R211,2024-04-04,Chennai,1059.04,COD,3,18,Anika's Diner,Indian,550,Chennai,2021-03-13,Shlok Brar,33,F,Pune,2023-07-03
O1222,C680,R262,2023-10-08,Mumbai,376.87,COD,3,43,Eshani's Grill,American,218,Bangalore,2021-03-28,Sahil Kashyap,22,F,Mumbai,2023-07-05
O1223,C413,R276,2023-06-11,Chennai,1247.08,UPI,2,17,Zaina's Eatery,American,328,Mumbai,2021-01-05,Alisha Kant,29,F,Chennai,2023-12-11
O1224,C563,R291,2024-07-01,Pune,1375.52,Net Banking,3,47,Lakshay's Bistro,Indian,212,Chennai,2021-07-23,Kanav Bhat,26,F,Hyderabad,2022-01-10
O1225,C481,R200,2023-12-09,Mumbai,1238.32,Debit Card,4,44,Pari's Grill,Chinese,789,Mumbai,2022-01-31,Renee Tak,27,F,Mumbai,2021-10-02
O1226,C658,R269,2024-04-05,Chennai,527.15,Debit Card,2,50,Inaaya 's Bistro,Mexican,327,Chennai,2022-07-01,Zaina Ranganathan,25,F,Hyderabad,2023-04-14
O1227,C579,R335,2023-05-06,Delhi,921.3,Net Banking,5,23,Khushi's Café,Thai,793,Mumbai,2023-01-30,Jayant Deo,48,F,Hyderabad,2023-04-22
O1228,C538,R332,2024-03-27,Mumbai,1380.74,UPI,4,15,Emir's Eatery,Italian,699,Mumbai,2020-03-11,Parinaaz Sengupta,52,F,Hyderabad,2023-03-31
O1229,C308,R285,2023-07-24,Bangalore,548.93,COD,2,37,Rohan's Bistro,Indian,209,Chennai,2020-11-24,Manjari Tandon,33,M,Bangalore,2022-06-02
O1230,C102,R238,2023-09-03,Mumbai,1248.04,COD,5,17,Advik's Kitchen,American,437,Hyderabad,2021-07-26,Sara Behl,25,F,Delhi,2024-09-03
O1231,C243,R222,2024-09-10,Mumbai,113.27,COD,5,46,Anvi's Kitchen,Mexican,613,Delhi,2021-07-22,Inaaya  Badami,25,F,Pune,2021-01-28
O1232,C198,R267,2023-07-15,Mumbai,105.11,Debit Card,5,38,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Divij Shetty,52,M,Bangalore,2021-09-14
O1233,C481,R203,2023-04-20,Chennai,1163.6,Debit Card,5,20,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Renee Tak,27,F,Mumbai,2021-10-02
O1234,C597,R325,2024-09-03,Mumbai,1166.03,UPI,5,27,Krish's Diner,Chinese,782,Hyderabad,2021-12-30,Neysa Sachdev,54,F,Hyderabad,2023-11-13
O1235,C272,R220,2023-10-20,Bangalore,1204.57,Debit Card,2,29,Baiju's Diner,Italian,687,Chennai,2020-02-17,Onkar Bains,21,F,Hyderabad,2022-04-13
O1236,C857,R304,2023-06-13,Hyderabad,1402.04,Credit Card,3,44,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Mahika Bora,47,M,Bangalore,2024-02-23
O1237,C106,R265,2023-04-16,Mumbai,265.07,Debit Card,5,26,Jayant's Diner,Italian,229,Delhi,2020-05-26,Jhanvi Chaudhary,28,M,Hyderabad,2023-08-03
O1238,C729,R206,2023-12-22,Delhi,424.78,COD,4,54,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Raunak Barman,47,M,Delhi,2023-01-30
O1239,C612,R248,2024-01-05,Bangalore,1365.21,UPI,2,49,Urvi's Kitchen,Italian,412,Chennai,2021-11-11,Kismat Dugal,43,F,Chennai,2024-05-18
O1240,C413,R215,2024-05-24,Hyderabad,348.13,Net Banking,1,42,Urvi's Diner,American,722,Chennai,2020-03-16,Alisha Kant,29,F,Chennai,2023-12-11
O1241,C150,R344,2023-05-27,Chennai,1055.12,Net Banking,3,18,Baiju's Café,Italian,741,Chennai,2022-01-31,Pihu Sen,46,F,Hyderabad,2024-02-28
O1242,C613,R283,2024-05-07,Mumbai,842.65,UPI,4,21,Ranbir's Bistro,Indian,690,Pune,2021-11-14,Ehsaan Mani,36,F,Hyderabad,2024-03-08
O1243,C420,R286,2024-07-04,Hyderabad,216.47,Credit Card,5,57,Mamooty's Café,Indian,604,Bangalore,2023-06-15,Ishita Barad,40,M,Chennai,2024-09-27
O1244,C855,R297,2024-01-21,Delhi,499.37,Net Banking,2,30,Stuvan's Kitchen,Mexican,765,Mumbai,2020-10-23,Advika Johal,23,M,Hyderabad,2021-02-23
O1245,C550,R274,2023-02-21,Bangalore,828.52,COD,2,36,Pihu's Eatery,American,385,Bangalore,2021-06-29,Armaan Doshi,42,F,Mumbai,2022-11-17
O1246,C858,R233,2024-08-10,Bangalore,1293.29,Net Banking,5,59,Arhaan's Diner,American,729,Delhi,2020-12-27,Saanvi Dutta,28,M,Hyderabad,2021-04-02
O1247,C285,R225,2023-07-08,Chennai,1090.55,Net Banking,4,55,Mohanlal's Diner,Chinese,634,Hyderabad,2020-08-23,Romil Dhar,33,M,Bangalore,2022-08-26
O1248,C697,R265,2024-05-20,Chennai,970.64,COD,2,39,Jayant's Diner,Italian,229,Delhi,2020-05-26,Ivana Sane,23,M,Bangalore,2022-05-03
O1249,C601,R324,2023-02-20,Chennai,794.45,Debit Card,3,17,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Saksham Kala,39,M,Chennai,2024-10-28
O1250,C703,R262,2023-03-12,Hyderabad,518.16,Credit Card,4,36,Eshani's Grill,American,218,Bangalore,2021-03-28,Nayantara Sule,20,M,Chennai,2024-03-03
O1251,C274,R286,2023-06-17,Mumbai,266.94,COD,5,45,Mamooty's Café,Indian,604,Bangalore,2023-06-15,Tejas Kale,34,M,Bangalore,2022-03-22
O1252,C653,R240,2023-07-18,Pune,672.71,COD,4,51,Saksham's Grill,Thai,402,Mumbai,2020-09-03,Dhanuk Venkataraman,45,M,Chennai,2024-04-16
O1253,C511,R297,2023-01-11,Bangalore,139.93,UPI,4,36,Stuvan's Kitchen,Mexican,765,Mumbai,2020-10-23,Parinaaz Mahajan,46,M,Pune,2023-03-15
O1254,C707,R323,2023-10-09,Pune,395.48,Credit Card,1,41,Anvi's Grill,Thai,472,Hyderabad,2020-04-25,Taran Dubey,27,M,Mumbai,2022-07-22
O1255,C375,R278,2023-12-04,Bangalore,705.48,Debit Card,5,16,Prerak's Diner,Italian,714,Mumbai,2020-02-08,Shaan Chand,41,M,Pune,2022-11-10
O1256,C824,R209,2023-10-12,Chennai,686.05,COD,3,36,Anay's Kitchen,Mexican,573,Mumbai,2023-10-03,Anahita Suri,42,M,Chennai,2023-02-16
O1257,C178,R214,2023-06-06,Mumbai,162.01,Debit Card,5,31,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Devansh Sathe,28,M,Hyderabad,2022-05-14
O1258,C758,R241,2023-12-22,Mumbai,924.68,COD,1,34,Aaina's Bistro,American,455,Delhi,2021-04-16,Eshani Magar,37,M,Chennai,2022-10-28
O1259,C803,R292,2023-01-02,Bangalore,869.56,COD,5,38,Prisha's Kitchen,Italian,592,Pune,2020-05-03,Tarini Barad,53,F,Bangalore,2022-03-09
O1260,C771,R216,2024-03-13,Hyderabad,209.35,UPI,5,59,Kavya's Café,Mexican,721,Bangalore,2021-09-21,Armaan Din,25,F,Mumbai,2021-06-07
O1261,C524,R208,2024-07-28,Chennai,1420.43,Net Banking,3,45,Mohanlal's Diner,Indian,687,Delhi,2022-07-05,Madhup Ravi,43,F,Pune,2023-07-19
O1262,C469,R313,2023-02-20,Mumbai,239.14,Credit Card,1,57,Riaan's Bistro,Chinese,735,Delhi,2021-07-19,Ishita Bora,47,M,Hyderabad,2022-01-23
O1263,C893,R235,2023-07-26,Mumbai,1296.77,UPI,5,22,Rati's Grill,Italian,596,Chennai,2022-10-21,Indrajit Raman,43,F,Pune,2022-09-09
O1264,C292,R235,2024-07-31,Delhi,100.43,Debit Card,5,19,Rati's Grill,Italian,596,Chennai,2022-10-21,Divij Tank,20,F,Delhi,2024-04-05
O1265,C553,R247,2023-12-22,Mumbai,1335.19,COD,2,16,Damini's Kitchen,American,740,Delhi,2022-05-08,Amani Goyal,34,F,Delhi,2023-12-30
O1266,C656,R250,2023-11-16,Delhi,127.61,COD,5,18,Anaya's Café,American,635,Delhi,2023-04-16,Riaan Bhandari,53,M,Mumbai,2022-03-02
O1267,C677,R296,2024-07-04,Mumbai,1160.94,Credit Card,3,49,Anvi's Eatery,American,513,Bangalore,2022-07-02,Ahana  Raval,19,F,Delhi,2021-11-29
O1268,C267,R318,2024-05-11,Mumbai,606.37,UPI,2,48,Shray's Diner,Indian,401,Bangalore,2023-04-21,Jayesh Mannan,19,F,Mumbai,2024-08-30
O1269,C641,R294,2024-07-05,Hyderabad,1133.5,UPI,1,17,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Eshani Sama,18,F,Mumbai,2022-03-16
O1270,C772,R269,2024-09-01,Hyderabad,662.44,Debit Card,4,34,Inaaya 's Bistro,Mexican,327,Chennai,2022-07-01,Azad Sule,21,M,Pune,2023-01-28
O1271,C148,R273,2023-01-10,Chennai,199.27,UPI,3,23,Saira's Bistro,Indian,561,Bangalore,2022-01-10,Vaibhav Raju,23,F,Pune,2022-05-16
O1272,C835,R279,2023-02-23,Mumbai,1174.51,UPI,1,20,Manjari's Eatery,American,648,Bangalore,2020-03-02,Gatik Lad,42,F,Chennai,2022-01-23
O1273,C124,R267,2023-03-21,Chennai,199.75,Net Banking,2,19,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Myra Tiwari,33,M,Pune,2023-11-22
O1274,C396,R349,2024-04-25,Chennai,1390.97,Credit Card,4,55,Anaya's Kitchen,Mexican,549,Pune,2021-01-05,Jayesh Dora,43,M,Pune,2023-07-10
O1275,C115,R276,2024-03-21,Chennai,171.36,UPI,1,52,Zaina's Eatery,American,328,Mumbai,2021-01-05,Lavanya Deo,47,M,Delhi,2023-06-21
O1276,C173,R315,2024-05-06,Chennai,771.06,Debit Card,3,49,Reyansh's Bistro,American,353,Hyderabad,2021-02-12,Advika Yogi,26,F,Delhi,2021-04-23
O1277,C835,R205,2024-03-19,Bangalore,1112.25,COD,2,45,Yashvi's Eatery,Thai,389,Delhi,2022-03-09,Gatik Lad,42,F,Chennai,2022-01-23
O1278,C396,R274,2024-09-07,Bangalore,650.55,UPI,3,27,Pihu's Eatery,American,385,Bangalore,2021-06-29,Jayesh Dora,43,M,Pune,2023-07-10
O1279,C460,R287,2024-06-08,Mumbai,404.13,UPI,3,40,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Gatik Atwal,29,M,Hyderabad,2021-01-01
O1280,C274,R202,2023-12-04,Bangalore,1162.73,COD,2,36,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Tejas Kale,34,M,Bangalore,2022-03-22
O1281,C586,R251,2023-10-05,Mumbai,1198.01,Net Banking,5,46,Sara's Diner,American,482,Hyderabad,2020-06-06,Amira Rout,29,M,Hyderabad,2021-10-16
O1282,C584,R273,2023-10-23,Hyderabad,1391.77,Credit Card,3,29,Saira's Bistro,Indian,561,Bangalore,2022-01-10,Alisha Krishnamurthy,28,F,Delhi,2024-10-19
O1283,C413,R324,2023-09-23,Pune,626.63,Net Banking,2,25,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Alisha Kant,29,F,Chennai,2023-12-11
O1284,C380,R264,2023-12-03,Delhi,808.75,Debit Card,3,30,Saksham's Bistro,American,612,Pune,2021-12-09,Ayesha Mall,38,M,Mumbai,2024-04-09
O1285,C816,R251,2024-09-07,Bangalore,608.38,UPI,5,20,Sara's Diner,American,482,Hyderabad,2020-06-06,Nitya Ghose,43,M,Hyderabad,2022-12-23
O1286,C416,R275,2023-11-21,Bangalore,459.91,Net Banking,2,25,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Manjari Shankar,45,F,Delhi,2024-08-08
O1287,C511,R341,2023-03-09,Hyderabad,1151.45,Credit Card,1,24,Mamooty's Kitchen,Indian,605,Bangalore,2023-10-24,Parinaaz Mahajan,46,M,Pune,2023-03-15
O1288,C333,R288,2023-04-19,Bangalore,575.51,Debit Card,1,30,Trisha's Eatery,Italian,430,Bangalore,2020-05-12,Vihaan Rajagopalan,46,M,Chennai,2024-03-17
O1289,C741,R271,2024-05-26,Mumbai,699.41,Net Banking,1,26,Parinaaz's Café,Italian,310,Chennai,2022-12-04,Tara Sastry,35,M,Hyderabad,2021-06-27
O1290,C431,R267,2023-07-08,Mumbai,665.14,UPI,4,21,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Ivan Sule,21,F,Chennai,2022-11-16
O1291,C524,R337,2023-01-21,Pune,1097.73,Credit Card,3,53,Nirvaan's Grill,Italian,387,Mumbai,2021-12-22,Madhup Ravi,43,F,Pune,2023-07-19
O1292,C310,R314,2023-07-03,Pune,1384.91,UPI,3,41,Arnav's Grill,Indian,426,Bangalore,2020-08-13,Shanaya Venkataraman,19,F,Bangalore,2024-10-25
O1293,C890,R256,2024-06-16,Pune,1033.46,UPI,2,38,Ela's Eatery,Mexican,243,Hyderabad,2022-08-07,Damini Bahri,37,F,Chennai,2024-06-18
O1294,C341,R265,2024-01-08,Mumbai,760.22,Debit Card,4,29,Jayant's Diner,Italian,229,Delhi,2020-05-26,Ojas Tiwari,21,F,Chennai,2023-08-31
O1295,C727,R289,2024-03-31,Chennai,1190.89,Credit Card,3,20,Reyansh's Diner,Mexican,265,Chennai,2023-11-23,Umang Malhotra,18,F,Pune,2021-10-25
O1296,C461,R249,2023-12-10,Chennai,997.36,COD,2,33,Manjari's Café,Italian,662,Pune,2023-12-06,Rhea Buch,43,M,Hyderabad,2021-04-09
O1297,C268,R213,2023-10-14,Pune,184.85,UPI,5,22,Neysa's Eatery,Mexican,487,Mumbai,2023-03-21,Armaan Bhagat,43,F,Delhi,2021-08-19
O1298,C749,R215,2023-05-28,Pune,233.93,Credit Card,3,50,Urvi's Diner,American,722,Chennai,2020-03-16,Navya Sundaram,47,M,Hyderabad,2024-09-19
O1299,C381,R241,2023-10-24,Mumbai,153.08,UPI,3,27,Aaina's Bistro,American,455,Delhi,2021-04-16,Prisha Khanna,49,M,Mumbai,2024-08-05
O1300,C803,R309,2023-01-31,Hyderabad,739.54,Net Banking,5,47,Shray's Eatery,Indian,331,Mumbai,2020-01-01,Tarini Barad,53,F,Bangalore,2022-03-09
O1301,C838,R221,2024-05-27,Bangalore,1256.19,Net Banking,5,46,Keya's Kitchen,American,323,Bangalore,2020-12-22,Shray Lad,20,F,Delhi,2024-04-19
O1302,C801,R267,2023-01-02,Delhi,538.32,Credit Card,3,42,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Lavanya Bose,34,F,Delhi,2024-05-29
O1303,C131,R218,2023-03-22,Chennai,637.82,Debit Card,5,54,Manikya's Grill,Mexican,601,Delhi,2020-07-26,Purab Reddy,35,F,Mumbai,2021-11-15
O1304,C741,R265,2023-10-14,Chennai,1373.27,COD,2,24,Jayant's Diner,Italian,229,Delhi,2020-05-26,Tara Sastry,35,M,Hyderabad,2021-06-27
O1305,C446,R272,2023-04-18,Mumbai,1271.66,Net Banking,3,47,Trisha's Eatery,Chinese,335,Chennai,2021-10-23,Yuvraj  Ganesan,40,M,Bangalore,2024-06-21
O1306,C809,R346,2023-03-24,Mumbai,1031.07,Debit Card,3,15,Zain's Grill,Indian,316,Mumbai,2021-11-22,Prerak Soman,31,M,Mumbai,2023-05-10
O1307,C623,R343,2024-04-07,Delhi,473.53,COD,1,35,Mehul's Eatery,Italian,275,Mumbai,2020-09-24,Shayak Gill,45,M,Hyderabad,2024-08-10
O1308,C783,R253,2024-08-13,Delhi,263.86,Net Banking,3,19,Biju's Bistro,Italian,662,Hyderabad,2021-08-17,Yasmin Lad,22,M,Pune,2022-05-22
